area_code,area_name,area_type,period,valid_industry_count,sales_weight_coverage,store_weight_coverage,sales_rel,transactions_rel,sales_per_store_rel,store_rel,net_entry_rel
3120095,홍제역,발달상권,medium,30,0.9690633255067249,0.977810650887574,-0.03630564996233037,-0.04783257485896992,-0.030809914994520207,-0.0015530626621283387,-0.026544545280552487
3120096,"이화여대(이대역, 이대)",발달상권,medium,31,0.9980081982014508,0.9853044086773968,-0.12789379506421572,-0.15426315447454333,-0.24813639223600867,0.01764234158600513,-0.005324855703355668
3120097,충정로역,발달상권,medium,8,0.8982201369206003,0.8833333333333333,-0.14535313663897304,-0.04871218004678313,-0.1639221126024367,0.011178612620698374,-0.03558440065856929
3120098,DMC(디지털미디어시티),발달상권,medium,30,0.9993203986902266,0.9920239282153539,-0.09524943626712562,-0.08010573144496462,-0.24385259187414782,0.11481354386694508,0.004533170586802142
3120099,월드컵경기장역(월드컵경기장),발달상권,medium,7,0.8439833323427994,1.0,-0.19918978764307202,-0.10941664120481615,-0.5142215118064069,0.11034640600944642,-0.07896483145928875
3120100,망원역,발달상권,medium,28,0.9986642690623395,0.9866666666666667,-0.05594139369656077,-0.06397320508149404,-0.07047767949878876,-0.031469849593654946,-0.0103191619430843
3120101,합정역,발달상권,medium,35,0.9938040439802946,0.9853519113969275,-0.05961487515904205,-0.19780986786197835,-0.13929997159471444,0.11099436091047579,0.006694430630615492
3120102,서교동(홍대),발달상권,medium,33,0.9991378072535085,0.9675775822139879,0.05677656060171223,0.03967992609374192,0.10390379784529341,-0.029089382345742654,-0.02584129776366114
3120103,홍대입구역(홍대),발달상권,medium,43,1.0,1.0,-0.015275518196578543,-0.009418192286415073,-0.07334474146478881,0.009149617527936731,0.01363387291257708
3120104,연남동(홍대),발달상권,medium,41,0.9998714710987858,0.9929967901955062,-0.033176339468061665,-0.0030104210105074474,0.011199602331656022,-0.056557067655970766,0.00244552464438936
3120105,상수역(홍대),발달상권,medium,21,0.9972649290441824,0.9599009900990099,-0.15887483687323584,-0.0670454241422243,0.0049145837663029926,-0.14854300685852745,-0.039310318706378744
3120106,마포역,발달상권,medium,30,0.9914084090441606,0.9255842558425584,-0.1625557663902742,-0.0459523060609926,-0.22790278462521468,0.00017639891692213295,0.006793856896164629
3120107,공덕역(공덕오거리),발달상권,medium,26,1.0,1.0,-8.282770926043479e-05,0.07680619922015224,-0.12665870753774383,0.07237043241555988,0.002814728199423035
3120108,신정네거리역,발달상권,medium,46,1.0,1.0,-0.056245105757897894,-0.0643692104672755,-0.1070172027675657,0.014592181634051571,0.005637426619942567
3120109,서울남부지방법원,발달상권,medium,31,0.9402419858171006,0.9403563129357088,-0.16022578206910942,-0.10273773052397968,-0.1137166808972875,-0.03350256450656142,-0.019340250339265744
3120110,목동역 8번출구,발달상권,medium,37,0.989504525256372,0.9655337482048827,-0.08363116692747757,-0.0974157991132446,-0.10481658817969396,-0.01984153183011963,-0.024877225118354968
3120111,목동사거리,발달상권,medium,31,0.8524474228523746,0.9448424068767909,-0.06876038230503423,-0.09835739067207476,-0.1019206180402033,0.044923418535980884,-0.0020594324297887644
3120112,등촌역,발달상권,medium,35,0.9987853717401004,0.9771615008156607,0.006080453785528394,0.04262779365395478,-0.06120480085528547,0.05644658766089915,0.009838872855077176
3120113,오목교역,발달상권,medium,38,0.9834351212880472,0.9723198594024605,-0.04226295049344384,-0.013591380402789727,-0.05784974201098995,0.009863402580229849,-0.030942256925594165
3120114,목동신시가지,발달상권,medium,41,0.9992144831679403,0.978263768502467,0.028207966540095067,-0.0068148609489799665,0.025281240743423843,-0.011797482596408648,-0.0198542511029732
3120115,김포공항역(김포공항),발달상권,medium,4,1.0,1.0,-0.008842244185327374,-0.2767280885346147,-0.3074536644937581,0.034771193968427476,0.010474452218764956
3120116,송정역,발달상권,medium,14,0.8640751774604759,0.9340425531914893,-0.013010518311906305,0.06324844819509326,0.052903131211884,-0.053393664286143755,-0.04177803911539044
3120117,강서농산물도매시장,발달상권,medium,6,1.0,1.0,-0.02778646324918456,-0.10324845257651874,-0.023072048030836362,0.0036990680666252195,0.0008559161143608764
3120118,마곡역(마곡),발달상권,medium,5,1.0,1.0,-0.10874325860156207,-0.35559326398456526,-0.2682179639163826,0.13633518150785645,0.041771238638848754
3120119,발산역(마곡),발달상권,medium,34,0.9862340427078539,0.9864149611856033,0.013011406473805855,-0.011083262238513775,-0.1212182483763242,0.06515048620204307,-0.0013884138567333063
3120120,화곡역,발달상권,medium,30,0.9499916934364157,0.905373831775701,0.004760998154402963,0.003633402297279866,-0.1587031679810334,0.11869138233796563,-0.012241298561174683
3120121,까치산역,발달상권,medium,33,0.9742145423099746,0.9482248520710059,-0.12397616701092054,-0.005642036531273581,-0.1145708092530716,-0.0051722841335303405,-0.030376776262651967
3120122,강서구청,발달상권,medium,39,0.9975947814975822,0.9808861859252823,-0.05161699837327194,-0.10037857488749165,-0.10845780429419352,0.04088480767250407,-0.021954037852241266
3120123,오류동역,발달상권,medium,29,0.9982799919205017,0.9582929194956353,-0.03638296432335598,-0.02092023075410471,0.0212710949159988,-0.00732488230514837,0.003183059727777862
3120124,개봉동 현대아파트,발달상권,medium,35,0.9877200613017183,0.9761747187293184,-0.059089465587625636,-0.00021666026675076585,-0.130274898770982,0.04112294095108935,-0.003221659716403973
3120125,구로역,발달상권,medium,35,0.9991846019477545,0.9886371509734636,-0.08484441083214381,0.05314157005464635,-0.09256438768572833,0.007747280214649833,-0.0010179994305143233
3120126,디지털단지오거리,발달상권,medium,13,1.0,1.0,-0.02356908204119328,0.1373172603110622,0.21272104901773098,-0.18065550625472185,-0.06672723374792801
3120127,구로구청,발달상권,medium,20,0.9915997064516505,0.9938650306748467,-0.032429470433565165,0.011114353253844154,-0.05271832067999485,0.06156483912688037,0.0002719004104034662
3120128,신도림역,발달상권,medium,40,0.9947519550690439,0.9924880908757787,-0.12503916066597587,-0.13904284932928274,-0.17930536986133902,-0.0019070937344451676,-0.01894685436555799
3120129,구로디지털단지,발달상권,medium,39,0.9967728359926393,0.9941301157671613,0.03557746694876622,-0.12079900157243004,-0.09599586859153256,0.04971730873197636,-0.003174122422113445
3120130,구로디지털단지역,발달상권,medium,35,0.9889714381684103,0.9781529294935452,-0.07151778500537581,-0.04712723364086815,-0.2008333560998831,0.045992892020370615,0.0024059342774281674
3120131,가산디지털단지,발달상권,medium,48,0.9997617587238863,0.9006267261525388,-0.037060519141283534,-0.06541001848579531,-0.04417482562321845,0.041476528208635205,0.022866289463903643
3120132,독산동,발달상권,medium,42,0.9939799381303038,0.9954510993176648,-0.018342863337998637,-0.04987343171430196,-0.08071995040909195,0.0016420620604270333,-0.018202318373357198
3120133,서울시흥동우체국(홈플러스시흥점),발달상권,medium,20,0.9866673572284109,1.0,-0.07071716016969529,-0.02728613283701434,-0.19353459155962072,0.09928032045798978,0.0027088182092228365
3120134,구로전화국,발달상권,medium,36,0.9684143345364818,0.9527131782945737,0.22502661835495227,0.7968329238687513,0.0012986853086702126,-0.06186006623782062,-0.030612799948492662
3120135,양평역,발달상권,medium,4,1.0,1.0,-0.020671126839466352,-0.0031493166532264353,-0.0947555320733349,0.07158788802446277,-0.04790921641385255
3120136,영등포구청역,발달상권,medium,38,0.9899739234504565,0.9214137214137215,-0.0007346434291035114,0.1010314289894483,-0.09922477635628336,0.03448450376605399,0.014790398325106903
3120137,문래역(문래로데오거리),발달상권,medium,7,0.9608573483903167,0.48509485094850946,-0.03495389478935671,-0.026782358937666718,-0.2276770098337042,0.12391638222125553,0.0027135612882687415
3120138,당산2동(영등포우체국),발달상권,medium,20,0.9784238831599255,0.8992125984251969,-0.14394078697071278,-0.08584344425761034,-0.3443359485810686,0.0656435486663608,0.012101459057692582
3120139,대림3동사거리,발달상권,medium,30,0.992366804802539,0.9402859545836838,-0.21010342405167431,-0.4775399029354807,-0.1502182958817478,-0.0695140743037822,-0.03615677921958751
3120140,문래동주민센터,발달상권,medium,17,0.9945894244526482,0.9744136460554371,-0.07018033530673079,-0.016594528604391742,-0.09851043460569858,0.03964787749781926,-0.009550500544742413
3120141,영등포청과시장교차로,발달상권,medium,16,0.963547318977982,0.7419354838709677,0.07098730158812463,0.1588751372740954,0.017818620095552226,-0.012896318802863184,0.009650362669679122
3120142,대림역,발달상권,medium,28,0.999937399159702,0.976,0.0075027081010911245,0.020519670156439126,0.1291224941413503,-0.04218356787428242,0.007692041287625736
3120143,당산역,발달상권,medium,32,0.9840263364404258,0.9673716012084592,0.01263175114528857,0.04175354408663639,-0.03674182533666832,0.06271789995912477,0.021028286132158538
3120144,영중로,발달상권,medium,20,0.9890862043306863,0.8799171842650103,-1.0265233004529106,-1.5859920049844225,-1.2065399407664443,0.07602979893563899,-0.01543803056266288
3120145,영등포역(영등포),발달상권,medium,43,1.0,1.0,-0.10224997920180232,-0.09012857221733168,-0.1566866853922812,0.03844220814321874,-0.005451223659150973
3120146,한강성심병원,발달상권,medium,11,1.0,1.0,-0.16151856084827068,-0.25778876970161496,-0.17207883849906883,-0.03904186525668935,-0.03435838884630003
3120147,보라매역,발달상권,medium,21,0.9817145782805008,0.952755905511811,-0.10077795464930663,-0.11925713648975034,-0.18875790885337265,0.020972751859519072,-0.02267138003293794
3120148,국회의사당역(국회의사당),발달상권,medium,34,0.999674304269276,0.9776555517359917,-0.0005964712117809325,-0.08021930353638877,-0.03744381390416426,0.05960487539164462,0.012165330043304914
3120149,여의도역(여의도),발달상권,medium,43,1.0,1.0,-0.035748810064331615,-0.013267415675211312,-0.05722197404527541,0.017625620452417178,0.011464605541359706
3120150,63빌딩,발달상권,medium,11,0.9983751981077361,0.7963636363636364,-0.07861916609437938,0.33910290161392725,-0.04077361961846886,-0.13416842269105614,-0.03691174728321894
3120151,보라매공원,발달상권,medium,34,0.9986367301545175,0.9889827396254132,-0.12225575833043313,-0.009000113503146532,-0.18305770795023918,-0.010399590580325316,-0.019927106978598234
3120152,신대방삼거리역,발달상권,medium,29,0.9682825297824033,0.9800332778702163,0.05128225425962225,0.013211166718896704,-0.06777701668929088,0.020962603587426763,-0.0010863211316888284
3120153,노량진역(노량진),발달상권,medium,37,0.9997752245771863,0.9949262723957507,-0.0588447775858442,-0.08064592517169576,-0.05153630452291989,0.0024517673141296213,-0.013132044402473233
3120154,장승배기역,발달상권,medium,20,0.987530275451715,0.9434229137199435,0.0258066096523152,0.0775690254821394,-0.010791223661760888,0.006905213706348538,-0.013606741399250095
3120155,총신대학교,발달상권,medium,4,0.9451934994330534,0.7647058823529411,-0.05275359245482363,-0.030368345788439482,-0.2959669119235283,0.1068147622519836,0.12117710428007233
3120156,"총신대입구역(이수, 총신대)",발달상권,medium,45,0.9903709076965137,0.9748475609756098,0.006549782456921747,0.002758947883125469,-0.034389175250427624,0.03844733012313249,-0.003290123619542836
3120157,신림역(신림),발달상권,medium,39,0.9968780074387346,0.9928607853136155,-0.20986802486321832,-0.10615187784179884,-0.27585523512662513,0.022704706999986675,-0.013670783895018163
3120158,녹두거리(대학동),발달상권,medium,31,0.9997431405258955,0.9803636363636363,-0.15047285399070834,-0.17429308182572673,-0.10496355189731135,-0.02505138920200625,-0.013407697173294873
3120159,서울대입구역,발달상권,medium,42,0.997388397732032,0.9625178826895565,-0.18120624639411145,-0.19298749028978462,-0.245475530333536,0.05636802388277968,0.00038624466448023434
3120160,사당역(사당),발달상권,medium,38,0.9995246663916189,0.9934253780407627,-0.04827024836213904,-0.03362693291061829,-0.114720444035581,0.054241905267468936,0.005836020282676497
3120161,방배동가구거리(사당동가구거리),발달상권,medium,10,0.9462316774382209,0.8153846153846154,0.13130061677021193,0.16259225185473733,0.026945288407307186,0.06151401352007189,0.025312248380600238
3120162,방배동카페골목,발달상권,medium,26,0.9287312419151713,0.9412997903563941,0.023221863362342998,-0.01336223779885937,-0.030765908650631727,-0.0773206990051616,-0.023611676915978878
3120163,사당역 11번(사당역먹자골목),발달상권,medium,12,0.8869760960600681,0.7777777777777778,0.2028799929950548,0.20260685464739434,0.1045198565209284,-0.08400250168267301,-0.03135989403749285
3120164,내방역,발달상권,medium,35,0.9967901050232884,0.9700214132762313,0.05497543387335026,0.3176731854227519,0.00751797467839563,-0.016587298365739616,-0.00977407890165794
3120165,서래마을카페거리(서래마을),발달상권,medium,34,0.9960734221354653,0.9413817166782973,-0.1162801380700146,-0.11505821736202312,-0.12866495869888245,0.016719785386202807,0.0001650964674246256
3120166,방배역,발달상권,medium,40,0.9940575970460137,0.9910569105691057,-0.09511910446794447,-0.06870159454635343,-0.19429005351726952,0.07543993778456634,-0.001332063196221557
3120167,고속터미널(고속터미널역),발달상권,medium,37,0.9987653356960454,0.9413745599265269,-0.00017571460323592285,0.02798873045333593,0.00891773759886957,0.04418357331835906,0.0031783118209900937
3120168,서울고교교차로,발달상권,medium,6,0.9859207868425249,0.9586206896551724,-0.15251764300752127,-0.11219051898835478,-0.20399139635858157,-0.04091262381101877,7.563896338862085e-05
3120169,서초역,발달상권,medium,28,0.9895911687729305,0.9634615384615385,-0.0010968914085924338,-0.014612474823671288,-0.008552169748848931,0.008883869876907214,-0.012026061143947992
3120170,삼호가든사거리,발달상권,medium,26,0.9937292710937019,0.9940784603997039,0.03795859586568989,-0.04524971344788265,-0.05186153694943419,0.0749416728215921,0.005022919267611968
3120171,서초3동사거리,발달상권,medium,30,0.9973485603591984,0.9609756097560975,-0.10328767820944335,-0.06708061155803248,-0.15829907502228968,0.051545277994498366,0.0020568233513109215
3120172,교대입구교차로,발달상권,medium,37,1.0,1.0,-0.2557921038338386,-0.11173784578995684,-0.2864854220473701,0.011861085657011192,1.3162793541395628e-05
3120173,교대역(법원.검찰청),발달상권,medium,44,1.0,1.0,-0.044952245436949326,0.005374907715417345,-0.11966129819634165,0.031702510998906454,-0.006035084482586633
3120174,논현역 5번,발달상권,medium,5,0.8909628950107497,0.48,-0.13270807248781916,0.17162199850322615,-0.18931523316926574,0.06996000988414117,0.010253029882631283
3120175,남부터미널역,발달상권,medium,38,0.9986912120720562,0.9869260204081632,-0.03888690834678885,0.009160452349223485,-0.11039129004896063,0.0348724930790016,-0.01233147826329621
3120176,논현역 4번,발달상권,medium,9,0.8468185902526644,1.0,0.006026271547382826,-0.05416098268655834,-0.18260713301965706,-0.025807096603575424,-0.004872238666726479
3120177,신논현역 1번,발달상권,medium,18,0.9969490309370251,0.9310344827586207,-0.13446973407758375,-0.11939745660897384,-0.2179595284791092,-0.02763486582328029,0.003972938500265943
3120178,신사역,발달상권,medium,44,0.9998756623756605,0.9875916525662719,-0.05761596307598076,-0.015525111322309236,-0.06815123918632553,0.0026801848012873446,-0.0026840497682596937
3120179,양재역,발달상권,medium,41,1.0,1.0,0.053684011251454625,0.02474819624481893,-0.08384053022597124,0.10315902255040856,0.015629091806260584
3120180,양재화물트럭터미널앞,발달상권,medium,12,0.7905904673264814,0.7950089126559715,-0.19243753492082935,0.15496849692402875,-0.22460375900952412,0.06771553005225958,-0.02007767961858576
3120181,교육개발원입구사거리,발달상권,medium,16,0.9954245046098569,0.9165009940357853,-0.11876711079507153,-0.14248331226954675,-0.007328331128241072,-0.007610147127869133,-0.004530643260097188
3120182,"양재시민의숲역(양재동꽃시장, aT센터)",발달상권,medium,31,1.0,1.0,-0.14764349547369984,0.033964614386231724,-0.08597549909886339,-0.017662620598024446,-0.013279222329629551
3120183,양재천카페거리,발달상권,medium,15,0.9395678278269076,0.8733905579399142,0.08246226930053804,0.1708366482646236,0.012288296669717546,-0.024801634395466184,0.018633932449794714
3120184,포이사거리(삼호물산),발달상권,medium,45,0.9915790714353727,0.917780580075662,-0.019766318156150264,-0.12332638094874802,-0.008037543675219916,0.00025120626114537417,-0.0007892233747082215
3120185,논현역,발달상권,medium,45,0.9807536481491307,0.9643979057591623,-0.016187884792823466,0.07811709860203012,-0.042840370132717416,0.01224776695041137,-0.009708061672048823
3120186,가로수길,발달상권,medium,40,0.994166907748858,0.982810313811713,-0.13337123298913378,-0.23437978315225624,-0.1758512992761264,0.011123191535146371,0.005755401784208675
3120187,신논현역,발달상권,medium,42,0.9380571808979034,0.9761707761045838,-0.05637801729857435,-0.10437091655811738,-0.0837087739393967,0.04923547329225901,0.005666749134169774
3120188,압구정역,발달상권,medium,38,1.0,1.0,-0.04385476845377738,-0.0667079708835613,-0.006648251221425268,-0.01698859023584925,-0.011001720778430724
3120189,강남역,발달상권,medium,48,0.9996822427216334,0.9954697363535091,-0.05939802530147107,-0.03512762263046043,-0.113895878434856,0.07221195851365925,0.0018918177825710876
3120190,강남을지병원,발달상권,medium,40,0.9724070525212702,0.9617852975495916,-0.0028789748782651,-0.05192391030865059,-0.040441900393805345,0.008300779203550818,0.00607711294109089
3120191,학동역,발달상권,medium,39,0.9910603667877188,0.9213630406290957,-0.026753869687982133,-0.06315155677879887,-0.005573323042632637,-0.04811767136603678,0.0031651944270324577
3120192,뱅뱅사거리,발달상권,medium,38,0.979577439345445,0.9838638373121131,-0.02385988947865503,-0.04018619942783323,-0.040955295534577614,-0.013399784162216032,0.0014062256136240466
3120193,도산공원교차로,발달상권,medium,28,0.9625744086236643,0.972318339100346,-0.27484101284907814,-0.29953735502583856,-0.26979742261474193,-0.023805608641998252,-0.015536654329481365
3120194,언주역(차병원),발달상권,medium,25,0.9976107217169289,0.9801751959428308,0.17607402684987297,0.10731714897585488,0.2358794380474346,-0.06855316550459224,0.0012654244066940851
3120195,성수대교남단,발달상권,medium,28,0.9951644706170357,0.9779451317912856,-0.08826599376743592,-0.13722793758473414,-0.17238304075518504,0.026036691217671732,0.02620298850882569
3120196,서울세관,발달상권,medium,23,0.9713058946148753,0.9606164383561644,-0.23722542980885128,0.03757544848190391,-0.2747405665874248,-0.05071507707581379,0.031473509189827116
3120197,역삼역,발달상권,medium,45,0.9969586965320792,0.9892580564576567,-0.13037433338361643,-0.09424015825296962,-0.1573639917482164,0.031825031136471914,-0.001437111948638648
3120198,구역삼세무서,발달상권,medium,37,0.9871604238187225,0.9366327474560592,-0.11307503741375385,-0.05867146979903031,-0.10594016281281253,-0.03085315699245979,-0.006369392790733544
3120199,경복아파트교차로,발달상권,medium,13,0.9977194697562223,0.9649484536082474,-0.24679402890457658,-0.15426500307883761,-0.19763008147387331,0.06316871761461476,0.012334904579461875
3120200,학동사거리,발달상권,medium,35,0.9835494355869818,0.9533333333333334,-0.09598025635685244,-0.1429099031802169,-0.1459569879698121,0.02473495897205456,0.025690775139540104
3120201,도곡1동,발달상권,medium,34,0.9531125391016162,0.9325762952448545,-0.17422654744942054,-0.1619490182267781,-0.16690838036760042,0.023284065486225195,-0.00681240875999792
3120202,압구정로데오역(압구정로데오),발달상권,medium,40,0.9997348098032646,0.99009069533087,-0.01172682892460471,0.044276125134424305,0.001258396813515288,-0.03222110164473791,0.0003896259587718847
3120203,강남구청역,발달상권,medium,41,0.9944683285841667,0.980036855036855,-0.08693587661383606,-0.18242458396191935,-0.14311937792442067,0.03458929145556935,0.005701581234934656
3120204,르네상스호텔사거리,발달상권,medium,27,0.9974872661750326,0.902333621434745,-0.17351729268125457,-0.09834580729107113,-0.15716866035422897,-0.011305211406545917,-0.008133685775495938
3120205,매봉역,발달상권,medium,29,0.9878947789734563,0.9208573784006595,-0.04670959690548029,0.05570801191901743,-0.05064742080893816,0.01715249999321366,-0.002208710072450464
3120206,개나리아파트,발달상권,medium,32,0.9763952433425385,0.98001998001998,-0.1578091086641212,-0.1522990882911818,-0.18513291900541437,0.006629892165839596,-0.0051245748998219355
3120207,선정릉역,발달상권,medium,35,0.9960873465385847,0.9674922600619195,-0.041959250838715635,-0.07923134231679159,-0.07967799902605728,-0.010397612577712044,0.0016283287764846156
3120208,청담사거리(청담동명품거리),발달상권,medium,39,0.9873667892375653,0.9510794671566376,0.04088177399364832,-0.03301176311091529,-0.013510497038992658,0.00745527460468967,0.007916074747685882
3120209,"강남구청(청담역_8번, 강남세무서)",발달상권,medium,31,0.9960618187303731,0.991701244813278,0.11422149888585593,-0.033196628347541605,0.08908195092674735,0.004363889695464045,-0.0034109657533166475
3120210,선릉역,발달상권,medium,44,1.0,1.0,-0.012944626503882202,0.09262147991106452,-0.013445687307707337,0.008562977902214159,0.008276374704184096
3120211,도성초등학교,발달상권,medium,21,1.0,1.0,-0.44058372543580937,-0.04348576645668308,-0.38732708029457513,0.007477113050916369,-0.011406747878815083
3120212,한티역,발달상권,medium,32,0.9998990962786113,0.997689196995956,-0.02564901522804584,-0.08898732384616678,-0.08605949820531797,-0.010519319292291761,-0.005414208140846992
3120213,삼성중앙역,발달상권,medium,32,0.9972398631206332,0.9936541512427287,-0.05231045844160999,0.003820321513952333,-0.041405138315717654,-0.03252471535008895,-0.0021585481798953206
3120214,영동대교남단교차로,발달상권,medium,14,0.9791845670061079,0.9209039548022598,-0.3771718968363462,-0.732311570683115,-0.26157130005812945,-0.11706629601732006,-0.0404628279651598
3120215,포스코사거리,발달상권,medium,43,1.0,1.0,-0.09611065688914092,-0.13528761678252074,-0.15593410819387388,0.03113334617044696,-0.0015778809249966984
3120216,경기고교사거리(경기고교앞사거리),발달상권,medium,17,0.9769589588859656,0.9830097087378641,-0.019629320735130563,-0.09377625838455354,-0.08330401134417541,-0.0099551959172191,0.0005224239851682863
3120217,대치사거리,발달상권,medium,27,0.9698771621329731,0.983030303030303,-0.04193425286787277,-0.055214605834238935,0.04647480916639616,-0.0941354333558456,-0.00029371191302187717
3120218,코엑스,발달상권,medium,22,0.8838641715083476,0.9840255591054313,-0.3221260567077641,-0.7354907955391142,-0.43205185994194223,0.0586879925348918,0.0072332089856724765
3120219,은마아파트,발달상권,medium,33,0.998377302701746,0.9940674823878384,-0.07540738292797991,-0.14003298047901244,0.013551384676168543,-0.053911142541609135,-0.04005856202662809
3120220,대치역,발달상권,medium,33,0.9986637336046645,0.9787897691827823,-0.05740987994296535,-0.17050660766999992,-0.02384169638497922,-0.05563240030742881,-0.03640499304476343
3120221,봉은사역,발달상권,medium,25,0.9989961714904068,0.959511077158136,-0.13795428612924834,-0.07948874701888303,-0.20663623752990215,0.03095022628088229,-0.0035467361853217427
3120222,삼성역,발달상권,medium,34,0.9993249480988238,0.9656774193548388,-0.6105843162192224,-0.7517355064866675,-0.5910488307186462,-0.026862245466052006,-0.017997030546583245
3120223,휘문고교사거리,발달상권,medium,9,1.0,1.0,0.3470398385290711,0.09140775555581895,0.3383239660933606,-0.11980247645939889,-0.0023208582487605042
3120224,수서역,발달상권,medium,35,0.9920469989731302,0.9713584288052373,0.047841435204551516,0.03927645359339227,-0.08702211644368489,0.09737226934050268,-0.0223514351751746
3120225,잠실새내역(신천),발달상권,medium,45,0.9998690166465667,0.9974068071312804,0.022488149940720428,0.002808224194354618,-0.06509746378617653,0.044066884578927934,-0.0013202602592690203
3120226,석촌고분역,발달상권,medium,31,0.9793991367936891,0.9519408502772643,-0.24580819475076737,-0.08548308795849031,-0.40036723356229215,0.05572963504699366,0.003318269865689155
3120227,잠실역,발달상권,medium,33,0.9983000336163763,0.9929323525169479,0.40593407550351734,0.17203110633648178,0.409689976895712,0.005242640014960036,-0.010428451586636911
3120228,석촌역(석촌호수),발달상권,medium,38,0.9990247661981345,0.9674831081081081,-0.055657067964197365,-0.025059564556952928,-0.11425718866682205,-0.054409184199159945,-0.011220031656190106
3120229,방이동먹자골목,발달상권,medium,28,0.9964750950342024,0.9509892086330936,0.062008201164364,0.12341102700278109,-0.06751124832642942,0.07279642756381248,0.020854714682755307
3120230,송파사거리(송파역),발달상권,medium,29,0.9981479837044845,0.9699646643109541,-0.03876791590537985,-0.007373694643279786,-0.1308668883805823,0.06849423401262397,0.0012730948369476898
3120231,가락시장,발달상권,medium,10,0.9999141605410063,0.9906904577191621,-0.05681845136260435,-0.2060339503767435,0.009063487014438352,-0.0016536461459136624,0.011681116765402658
3120232,송파나루역,발달상권,medium,19,0.9582327906441709,0.9122807017543859,-0.058806260205523375,-0.030468585455679088,-0.05899357619340645,-0.08241156098035646,-0.02270554705742474
3120233,몽촌토성역,발달상권,medium,17,1.0,1.0,0.08901013810378937,0.0975907858246356,-0.04139719814044698,0.10570159036755784,0.052338376642112217
3120234,가락시장역,발달상권,medium,35,0.9974690020469392,0.9795758051846033,-0.058824988974285,-0.05065085164665859,-0.0728222834990127,-0.0022016206681019957,-0.016606307155335075
3120235,문정역,발달상권,medium,32,0.8939001511233632,0.8998487649134599,-0.030854720573121025,0.05665852248984782,-0.09227165444392654,0.03189176673997535,0.0030746158185902574
3120236,장지역(가든파이브),발달상권,medium,44,0.991972140901604,0.9781748938040135,0.03081719639095458,0.3212712910395684,-0.019870320926516825,0.00859184979203156,-0.014661072966486256
3120237,경찰병원역,발달상권,medium,40,0.9845746710121819,0.9120192307692307,-0.2708237028876731,-0.2063466699842426,-0.32571146391256955,0.02172838951359795,-0.02059188425431286
3120238,방이역,발달상권,medium,20,0.9969560001039768,0.9902080783353733,-0.6476718468736985,0.23393299327419725,-0.6714712509831736,0.058491690947553965,0.0009898378861825541
3120239,오금역,발달상권,medium,19,0.9908184610811874,0.9465449804432855,0.07426891206141713,-0.006534285499656347,-0.04284070154491122,0.006150886187708206,-0.018028810234957053
3120240,개롱역,발달상권,medium,34,0.973094234183954,0.9577363896848138,-0.11801778329195979,-0.07603266582123756,-0.11656559307346061,-0.0016098380834372525,-0.015866737532886997
3120241,거여역,발달상권,medium,29,0.9816915371281534,0.98747591522158,-0.06931553714634744,-0.05750747201900153,-0.1714781585924373,0.015739060715842447,-0.01386287067435935
3120242,강동구청역,발달상권,medium,31,1.0,1.0,-0.19051280800557818,-0.19063465888568285,-0.20371635044071493,-0.016484969062592204,-0.006561063177344085
3120243,천호역,발달상권,medium,40,1.0,1.0,0.04416078914494182,0.006682086695447011,0.03751400616987579,0.02360160031138717,-0.0011370020706756032
3120244,암사역,발달상권,medium,30,0.9748986257290554,0.9860748476936466,-0.006512702922489272,-0.01507897047518586,-0.08054898193030832,0.057471968576592196,-0.025593316164958052
3120245,둔촌역,발달상권,medium,42,0.9938760552892887,0.9518836255128683,0.058204649371281926,0.011934820278569763,0.022388947577169308,0.019361920415786982,0.0019782281226841045
3120246,길동역,발달상권,medium,37,0.999958963512314,0.9879924953095685,-0.024997120308320502,-0.009452995279992113,-0.1048382873038964,0.030118047998692058,-0.004115834820968694
3120247,굽은다리역,발달상권,medium,29,0.9796382809912461,0.9106933019976499,-0.060590824589657186,-0.05300801651005351,-0.20904639846660564,0.07764748155580983,-0.00861349323508289
3120248,명일역,발달상권,medium,39,0.9974337117288982,0.9928154467894028,-0.035963624891358785,-0.0610924083753043,-0.06717493607087983,0.032074293949127364,-0.011403632452782166
3120249,고덕역,발달상권,medium,33,0.9398729911640835,0.9794344473007712,-0.024909499124290784,-0.0009129795800470726,-0.10710979037332936,0.014057735078235796,-0.02447374106662331
3130001,통인시장,전통시장,medium,13,0.9917987202403137,0.9597989949748744,0.1784296867138151,0.09353037440214143,0.1985678564124069,-0.035232711717205725,0.0503335836062143
3130002,세종마을음식문화거리(금천교시장),전통시장,medium,18,1.0,1.0,0.003681855366923919,0.07063041188311213,0.014197275735508032,0.06852765039603108,0.01872514220990436
3130004,낙원시장(낙원지하시장(대일상가)),전통시장,medium,6,0.727832582362475,0.9240506329113924,-0.47841025052173064,0.010753422767060053,-0.41535459337766634,-0.15181293186752232,0.010715981217215254
3130005,세운상가가동,전통시장,medium,4,1.0,1.0,0.24298632042424828,-0.1448312871376382,0.20713736168102573,-0.017638434312113583,-0.0006353863695588431
3130007,광장시장(광장전통시장),전통시장,medium,15,0.9720741335077514,0.9931758530183727,-0.10763856443209818,-0.14442795542686887,0.006154935996043004,-0.011149466509992873,-0.004366816928034562
