area_code,area_name,area_type,valid_industry_count,sales_weight_coverage,store_weight_coverage,start_food_stores,analysis_avg_food_stores,quarter_observation_rate,all_metric_periods_available,start_store_20,average_store_20,industry_3,observation_80,sales_coverage_70,store_coverage_70,metrics_available,base_eligible,exclusion_reason
3110764,문래역 3번,골목상권,1,,,,3.0,0.35,False,False,False,False,False,False,False,False,False,start_store_20; average_store_20; industry_3; observation_80; sales_coverage_70; store_coverage_70; metrics_available
3110765,문래동사거리,골목상권,2,0.92026416610904,0.8571428571428571,14.0,13.1,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110766,대림역 5번,골목상권,12,0.9531015633904087,0.9347826086956522,92.0,95.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110768,도림2동유수지내체육시설,골목상권,3,1.0,1.0,10.0,11.1,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110769,대림차이나타운(대림역 12번),골목상권,4,0.41210981070742236,0.8177083333333334,48.0,44.3,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110770,영등포구청역 6번,골목상권,7,1.0,1.0,43.25,54.5,1.0,True,True,True,True,True,True,True,True,True,포함
3110771,대림역 11번,골목상권,1,,,,10.0,1.0,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110772,신우어린이공원,골목상권,4,1.0,1.0,14.5,14.85,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110773,당산역 13번,골목상권,1,0.0,0.0,3.0,3.0,0.9,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110774,당산반도유보라팰리스아파트,골목상권,9,0.7139276890682288,0.9375,48.0,54.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110775,대동초등학교,골목상권,7,0.999120980960487,0.9295154185022027,56.75,58.75,1.0,True,True,True,True,True,True,True,True,True,포함
3110776,도신초등학교,골목상권,12,0.9235893194998432,0.7559681697612732,94.25,85.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110777,구로세무서,골목상권,2,1.0,1.0,7.0,6.8,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110778,구로디지털단지역 4번,골목상권,16,0.9987915172636764,0.9776422764227642,246.0,252.6,1.0,True,True,True,True,True,True,True,True,True,포함
3110779,대림갑을명가아파트,골목상권,1,1.0,1.0,3.0,4.5,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110780,신길대성유니드아파트,골목상권,6,0.9964202733526999,0.8762886597938144,24.25,22.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110781,대림한신아파트,골목상권,11,0.9812444108932704,0.8203125,64.0,59.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110782,영등포시장역 4번,골목상권,3,1.0,1.0,21.0,25.85,1.0,True,True,True,True,True,True,True,True,True,포함
3110783,영등포시장역 1번,골목상권,8,1.0,1.0,41.25,48.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110784,신대림초등학교,골목상권,3,0.0,0.0,10.0,8.45,1.0,False,False,False,True,True,False,False,False,False,start_store_20; average_store_20; sales_coverage_70; store_coverage_70; metrics_available
3110785,영등포푸르지오아파트,골목상권,13,0.9728228832406837,0.9475409836065574,76.25,81.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110786,당산역 8번,골목상권,1,1.0,1.0,5.0,7.0,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110787,신길3동주민센터,골목상권,22,0.9878412194500091,0.889943074003795,131.75,131.35,1.0,True,True,True,True,True,True,True,True,True,포함
3110788,영등포시장역 3번,골목상권,2,1.0,1.0,13.75,14.6,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110789,대림성모병원,골목상권,17,0.9873560378228756,0.9029126213592233,103.0,105.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110790,대림1동주민센터,골목상권,13,0.8667854796220424,0.7774193548387097,77.5,70.9,1.0,True,True,True,True,True,True,True,True,True,포함
3110791,신풍역 3번,골목상권,4,0.9436832394266941,0.8421052631578947,19.0,20.45,1.0,True,False,True,True,True,True,True,True,False,start_store_20
3110792,영등포역 2번,골목상권,16,0.737859386039271,0.7934065934065934,113.75,107.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110793,대림썬프라자,골목상권,2,1.0,1.0,4.25,13.25,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110794,영동초등학교,골목상권,10,0.9942874453027932,0.8441558441558441,38.5,45.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110795,도림초등학교,골목상권,1,1.0,1.0,4.0,6.45,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110796,한림대학교한강성심병원,골목상권,1,0.0,0.0,2.0,3.3125,0.9,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110797,KT대방빌딩,골목상권,5,1.0,1.0,16.0,16.9,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110798,신풍역 2번,골목상권,1,1.0,1.0,4.0,4.05,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110799,영등포본동주민센터,골목상권,1,1.0,1.0,3.75,3.2,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110800,영등포동성당,골목상권,3,0.9792113883064738,0.8235294117647058,17.0,14.6,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110802,신길동홍어거리,골목상권,4,0.678883226348827,0.8315789473684211,23.75,19.9,1.0,True,True,False,True,True,False,True,True,False,average_store_20; sales_coverage_70
3110803,신길2동우편취급국,골목상권,8,0.9962015277234563,0.9166666666666666,60.0,58.8,1.0,True,True,True,True,True,True,True,True,True,포함
3110804,신풍역 1번,골목상권,14,0.951843281414619,0.9049180327868852,76.25,85.6,1.0,True,True,True,True,True,True,True,True,True,포함
3110805,신길새마을금고신길4동지점,골목상권,4,1.0,1.0,19.0,19.05,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110807,신길역 3번,골목상권,2,1.0,1.0,11.5,13.15,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110808,신길역 1번,골목상권,1,0.0,0.0,3.0,3.0,0.9,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110809,장훈고등학교,골목상권,5,0.9694872528670765,0.8709677419354839,23.25,24.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110810,영신초등학교,골목상권,29,0.9387323431048958,0.9628647214854111,188.5,194.6,1.0,True,True,True,True,True,True,True,True,True,포함
3110811,보라매역 4번,골목상권,4,1.0,1.0,22.25,22.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110812,신길6동주민센터,골목상권,9,0.9790316864908369,0.9420289855072463,51.75,57.4,1.0,True,True,True,True,True,True,True,True,True,포함
3110813,보라매역 6번,골목상권,14,1.0,1.0,91.25,114.6,1.0,True,True,True,True,True,True,True,True,True,포함
3110814,서울지방병무청,골목상권,11,0.4794670353315948,0.7415730337078652,66.75,65.4,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110815,공군호텔,골목상권,19,0.8932631234929226,0.946360153256705,130.5,123.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110816,대방역 6번,골목상권,2,0.6721944619851211,0.7586206896551724,14.5,13.85,1.0,True,False,False,False,True,False,True,True,False,start_store_20; average_store_20; industry_3; sales_coverage_70
3110817,대방역 4번,골목상권,3,0.9197650357475448,0.8421052631578947,19.0,16.9,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110818,신대방역 3번,골목상권,1,1.0,1.0,2.0,5.9,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110819,신대방역 4번,골목상권,21,0.9811798962734122,0.954225352112676,142.0,152.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110820,성남고등학교,골목상권,17,0.9632386131462664,0.9705882352941176,102.0,113.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110821,보라매역 2번,골목상권,10,0.860191578682887,0.8685258964143426,62.75,65.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110822,신대방삼거리역 4번(대림초등학교),골목상권,1,0.9262521891250856,0.2711864406779661,14.75,10.05,1.0,True,False,False,False,True,True,False,True,False,start_store_20; average_store_20; industry_3; store_coverage_70
3110823,신대방삼거리역 3번,골목상권,6,0.9880189187747641,0.8064516129032258,15.5,24.1,1.0,True,False,True,True,True,True,True,True,False,start_store_20
3110824,대방역 3번,골목상권,8,1.0,1.0,32.25,39.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110825,신대방삼거리역 1번,골목상권,11,0.7474830490520867,1.0,73.0,78.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110826,장승배기역 4번,골목상권,13,0.9744533200193141,0.8063660477453581,94.25,100.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110827,NH농협은행 상도동지점,골목상권,12,0.8805142160458577,0.8469945355191257,91.5,87.75,1.0,True,True,True,True,True,True,True,True,True,포함
3110828,노량진역 6번,골목상권,15,0.673456611996795,0.8884353741496599,183.75,164.8,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110829,장승배기역 5번,골목상권,2,0.13627745202840605,0.7777777777777778,13.5,7.8,1.0,True,False,False,False,True,False,True,True,False,start_store_20; average_store_20; industry_3; sales_coverage_70
3110830,상도초등학교,골목상권,7,1.0,1.0,34.75,34.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110831,상도4동주민센터,골목상권,7,0.8860947498287154,0.9532163742690059,42.75,44.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110832,노량진초등학교,골목상권,5,0.9229609459786953,0.8461538461538461,39.0,34.9,1.0,True,True,True,True,True,True,True,True,True,포함
3110833,상도역 2번,골목상권,7,1.0,1.0,44.25,47.8,1.0,True,True,True,True,True,True,True,True,True,포함
3110834,동작구자원봉사센터,골목상권,2,0.0,0.0,3.0,6.0,0.9,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110835,상도역 1번,골목상권,4,0.38252271004833477,0.8823529411764706,17.0,18.2,1.0,True,False,False,True,True,False,True,True,False,start_store_20; average_store_20; sales_coverage_70
3110836,상도역 5번,골목상권,26,0.9903282667838164,0.9448621553884712,199.5,221.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110837,숭실대입구역 1번,골목상권,23,0.9952185724019963,0.9672977624784854,145.25,156.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110838,상도1동주민센터앞,골목상권,2,0.16133223726149076,1.0,8.0,11.45,1.0,True,False,False,False,True,False,True,True,False,start_store_20; average_store_20; industry_3; sales_coverage_70
3110839,숭실대입구역 4번,골목상권,15,0.9633654220189494,0.9192825112107623,111.5,119.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110840,중앙대학교,골목상권,14,0.8105254764377331,0.9723502304147466,108.5,121.5,1.0,True,True,True,True,True,True,True,True,True,포함
3110842,흑리단길,골목상권,12,0.9472293107246605,0.9617834394904459,78.5,86.0,1.0,True,True,True,True,True,True,True,True,True,포함
3110843,사당5동주민센터,골목상권,4,1.0,1.0,20.0,19.95,1.0,True,True,False,True,True,True,True,True,False,average_store_20
3110845,사당종합체육관,골목상권,3,1.0,1.0,8.0,11.2,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110846,남성역 1번,골목상권,27,0.945890445989114,0.9639303482587065,201.0,213.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110847,예술인마을,골목상권,4,0.9720985333408103,0.52,12.5,11.9,1.0,True,False,False,True,True,True,False,True,False,start_store_20; average_store_20; store_coverage_70
3110848,양지어린이공원,골목상권,12,0.8956758198759273,0.8787878787878788,90.75,88.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110849,이수역 10번,골목상권,8,0.8554227063035407,0.941747572815534,51.5,62.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110850,사당역 10번,골목상권,29,0.9977554513447423,0.9559585492227979,289.5,315.45,1.0,True,True,True,True,True,True,True,True,True,포함
3110851,경문고등학교(동작동성당),골목상권,4,0.8878099673519839,1.0,13.5,16.7,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110852,이수역 9번,골목상권,10,0.9710644552717609,0.9187817258883249,49.25,56.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110853,KT구로지사,골목상권,6,0.9761440332068955,0.7443609022556391,33.25,29.85,1.0,True,True,True,True,True,True,True,True,True,포함
3110854,조원동주민센터,골목상권,3,0.9333065462347488,0.7857142857142857,14.0,14.05,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110855,신대방역 2번,골목상권,23,0.9907647825564624,0.9355581127733027,217.25,215.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110856,미성초등학교,골목상권,21,0.9488312473271385,0.8858800773694391,129.25,137.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110857,미성동주민센터,골목상권,11,0.7484949769887966,0.9461883408071748,55.75,57.95,1.0,True,True,True,True,True,True,True,True,True,포함
3110858,신대방역 1번,골목상권,8,0.8909977713871574,0.6932515337423313,40.75,36.3,1.0,True,True,True,True,True,True,False,True,False,store_coverage_70
3110859,난향초등학교,골목상권,4,0.9659785656829989,0.8481012658227848,19.75,22.9,1.0,True,False,True,True,True,True,True,True,False,start_store_20
3110860,호림박물관(성보고등학교),골목상권,7,0.9767413785896935,0.9272727272727272,27.5,35.75,1.0,True,True,True,True,True,True,True,True,True,포함
3110861,관악구신사동주민센터,골목상권,26,0.9766470046806033,0.9188931297709924,262.0,275.6,1.0,True,True,True,True,True,True,True,True,True,포함
3110862,난곡초등학교(난곡동벽화마을),골목상권,5,0.9324741581674802,0.8657718120805369,37.25,38.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110863,난우초등학교,골목상권,16,0.8907982412147223,0.9452054794520548,109.5,111.5,1.0,True,True,True,True,True,True,True,True,True,포함
3110864,신림우방아파트,골목상권,5,0.98861655457302,0.782608695652174,23.0,23.5,1.0,True,True,True,True,True,True,True,True,True,포함
3110865,남강고등학교(남강중학교),골목상권,29,0.9663806477973113,0.926412614980289,190.25,200.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110866,난우중학교,골목상권,8,0.8139228170215492,0.8546511627906976,43.0,40.8,1.0,True,True,True,True,True,True,True,True,True,포함
3110867,국제신학대학원대학교(남서울중학교),골목상권,7,1.0,1.0,32.75,41.65,1.0,True,True,True,True,True,True,True,True,True,포함
3110868,남부초등학교,골목상권,6,1.0,1.0,36.5,45.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",골목상권,17,0.9917174258568788,0.8988173455978975,190.25,196.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110870,신림주공2단지(광신고등학교),골목상권,1,1.0,1.0,5.0,5.9375,0.95,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110871,신원동주민센터,골목상권,14,0.8823048655354931,0.922879177377892,97.25,93.35,1.0,True,True,True,True,True,True,True,True,True,포함
3110872,신림초등학교,골목상권,3,0.8794597505785026,0.6712328767123288,18.25,18.65,1.0,True,False,False,True,True,True,False,True,False,start_store_20; average_store_20; store_coverage_70
3110873,당곡중학교,골목상권,27,0.8842028154471984,0.91005291005291,189.0,195.95,1.0,True,True,True,True,True,True,True,True,True,포함
3110874,원신초등학교(구세군관악영문교회),골목상권,4,0.5288247345185524,0.7109375,64.0,41.6,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110875,보라매동주민센터(당곡고등학교),골목상권,6,0.9695156892816152,0.8723404255319149,23.5,25.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110876,서원동주민센터(신관중학교),골목상권,5,0.850539597856168,0.7938144329896907,24.25,25.5,1.0,True,True,True,True,True,True,True,True,True,포함
3110877,신림역 8번,골목상권,13,0.9887550859607056,0.9067357512953368,96.5,99.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110878,미림여고,골목상권,1,1.0,1.0,3.0,5.65,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110879,신림현대아파트,골목상권,5,1.0,1.0,13.75,16.0,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110880,신림역 1번,골목상권,2,0.7234723383167798,0.6190476190476191,5.25,4.75,1.0,True,False,False,False,True,True,False,True,False,start_store_20; average_store_20; industry_3; store_coverage_70
3110881,구립대학경로당(관악산샘말공원),골목상권,22,0.9950322739067701,0.9848484848484849,363.0,349.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110882,신성초등학교,골목상권,13,0.9637472458060146,0.9710144927536232,103.5,114.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110883,은천초등학교(은천교앞),골목상권,19,0.9716296945057923,0.8978805394990366,129.75,132.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110884,봉천역 4번(봉천110안전센터),골목상권,8,0.9797704071824362,0.90234375,64.0,69.4,1.0,True,True,True,True,True,True,True,True,True,포함
3110885,영락고등학교,골목상권,16,0.9043259331662724,0.8248730964467005,98.5,99.95,1.0,True,True,True,True,True,True,True,True,True,포함
3110886,관악해태어린이공원,골목상권,7,0.6115499338003315,0.6678082191780822,73.0,59.65,1.0,True,True,True,True,True,False,False,True,False,sales_coverage_70; store_coverage_70
3110887,서울산업정보학교(서울삼성초등학교),골목상권,2,0.0,0.0,3.0,4.8,1.0,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110888,청룡동주민센터,골목상권,12,0.6428797242787839,0.9647058823529412,42.5,52.75,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110889,봉천역 6번,골목상권,2,1.0,1.0,10.0,12.2,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110890,봉천역 1번(관악초등학교),골목상권,10,0.924038298410741,0.9615384615384616,52.0,55.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110891,구암초등학교,골목상권,7,0.9613480642527957,0.8770491803278688,61.0,67.9,1.0,True,True,True,True,True,True,True,True,True,포함
3110892,관악구 중앙길,골목상권,27,0.9705791590603381,0.9170194750211685,295.25,304.65,1.0,True,True,True,True,True,True,True,True,True,포함
3110893,관악소방서(문영여고),골목상권,1,1.0,1.0,3.0,5.2,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110895,샤로수길,골목상권,22,0.9773667606255377,0.9263803680981595,366.75,400.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110896,관악우성아파트,골목상권,7,0.9974742013839658,0.9114583333333334,48.0,47.5,1.0,True,True,True,True,True,True,True,True,True,포함
3110897,서울대입구역 8번,골목상권,11,0.8861410418628434,0.8305647840531561,75.25,75.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110898,청림동주민센터(상도중학교),골목상권,1,1.0,1.0,4.0,3.45,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110899,낙성대역 5번(관악중학교),골목상권,3,1.0,1.0,8.0,8.8,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110900,낙성대역 1번(관악구민 종합체육센터),골목상권,14,0.7755516813043257,0.867816091954023,87.0,90.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110901,인헌고등학교(인헌중학교),골목상권,10,0.4919455168745734,0.7941176470588235,51.0,52.15,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110902,사당역 4번,골목상권,23,0.9241594825007476,0.9014891179839634,218.25,230.95,1.0,True,True,True,True,True,True,True,True,True,포함
3110903,방배아이파크아파트,골목상권,13,0.801416827522599,0.9722222222222222,108.0,112.35,1.0,True,True,True,True,True,True,True,True,True,포함
3110904,이수역 5번,골목상권,8,1.0,1.0,38.0,46.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110905,방배노인종합복지관(이수중학교),골목상권,10,0.8306745125367422,0.8177570093457944,53.5,49.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110906,서문여고,골목상권,1,0.0,0.0,8.0,7.75,0.95,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110907,방배초등학교,골목상권,13,0.8933990600795776,0.9299781181619255,114.25,123.65,1.0,True,True,True,True,True,True,True,True,True,포함
3110908,구반포역,골목상권,9,0.7213173995776861,0.8100558659217877,134.25,112.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110910,내방역 5번,골목상권,3,0.8524217147910838,0.5,10.0,9.3,1.0,True,False,False,True,True,True,False,True,False,start_store_20; average_store_20; store_coverage_70
3110912,방배동사이길,골목상권,12,1.0,1.0,67.75,73.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110913,방현초등학교(방배119안전센터),골목상권,6,0.9258079899865129,0.7101449275362319,51.75,36.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110915,서래초등학교,골목상권,3,0.7106898804501909,0.5079365079365079,15.75,14.0,1.0,True,False,False,True,True,True,False,True,False,start_store_20; average_store_20; store_coverage_70
3110916,내방역 4번,골목상권,9,0.8632838700591381,0.9285714285714286,56.0,53.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110917,서초소방서,골목상권,1,1.0,1.0,3.25,4.05,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110918,방배역 3번,골목상권,5,0.15212193282553324,0.5652173913043478,17.25,23.6,1.0,True,False,True,True,True,False,False,True,False,start_store_20; sales_coverage_70; store_coverage_70
3110919,내방역 8번,골목상권,2,1.0,1.0,1.25,4.75,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110921,서울프랑스학교,골목상권,5,1.0,1.0,14.75,17.5,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110922,내방역 1번,골목상권,3,1.0,1.0,7.75,9.45,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110924,반포4동주민센터(몽마르뜨공원),골목상권,2,0.0,0.0,9.75,8.35,1.0,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110925,서초중학교,골목상권,8,0.9992952248815247,0.9302325581395349,43.0,45.0,1.0,True,True,True,True,True,True,True,True,True,포함
3110926,신중초등학교,골목상권,5,0.9084604340404503,0.8083832335329342,41.75,35.45,1.0,True,True,True,True,True,True,True,True,True,포함
3110927,잠원역,골목상권,2,0.9835539769889067,0.5714285714285714,7.0,7.95,1.0,True,False,False,False,True,True,False,True,False,start_store_20; average_store_20; industry_3; store_coverage_70
3110929,남부터미널역 1번,골목상권,7,0.2760792370046443,0.5231481481481481,54.0,45.95,1.0,True,True,True,True,True,False,False,True,False,sales_coverage_70; store_coverage_70
3110930,서초동성당,골목상권,6,0.40403910539569343,0.5862068965517241,21.75,22.55,1.0,True,True,True,True,True,False,False,True,False,sales_coverage_70; store_coverage_70
3110931,삼성전자서울R&D(서울우면초등학교),골목상권,1,1.0,1.0,12.0,12.15,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110932,서울시인재개발원,골목상권,1,1.0,1.0,4.0,4.7,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110933,한국상담대학원대학교,골목상권,1,,,,3.0,0.9,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110934,우면주공아파트,골목상권,13,0.7488816806388061,0.9732441471571907,74.75,84.45,1.0,True,True,True,True,True,True,True,True,True,포함
3110936,더케이호텔(양재리본타워2단지아파트),골목상권,5,1.0,1.0,26.0,26.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110937,방아다리근린공원(횃불트리니티신학대학원대학교),골목상권,3,0.3551524689412904,0.30434782608695654,5.75,7.75,1.0,True,False,False,True,True,False,False,True,False,start_store_20; average_store_20; sales_coverage_70; store_coverage_70
3110938,바우뫼공원,골목상권,4,1.0,1.0,28.25,30.45,1.0,True,True,True,True,True,True,True,True,True,포함
3110939,양재역 8번(양재동우체국),골목상권,27,0.9695275803403139,0.9237536656891495,341.0,339.85,1.0,True,True,True,True,True,True,True,True,True,포함
3110940,양재근린공원(양재2동주민센터),골목상권,2,0.08817922365469959,0.4444444444444444,9.0,5.6,1.0,True,False,False,False,True,False,False,True,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70
3110941,언남고등학교,골목상권,2,0.4015915583840493,0.5882352941176471,8.5,9.35,1.0,True,False,False,False,True,False,False,True,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70
3110942,염곡동 구룡사(포이동성당),골목상권,15,0.9919813610856764,0.9165467625899281,173.75,195.35,1.0,True,True,True,True,True,True,True,True,True,포함
3110943,법제교육센터(버들어린이공원),골목상권,9,0.5425655978622214,0.8157894736842105,38.0,42.15,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110945,본마을노인복지센터(서초구립내곡도서관),골목상권,1,0.0,0.0,2.75,2.875,0.7,False,False,False,False,False,False,False,False,False,start_store_20; average_store_20; industry_3; observation_80; sales_coverage_70; store_coverage_70; metrics_available
3110946,청계산원터골,골목상권,4,1.0,1.0,25.5,26.65,1.0,True,True,True,True,True,True,True,True,True,포함
3110947,청계산입구역 2번(내곡동주민센터),골목상권,1,1.0,1.0,13.0,11.35,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110948,헌인가구단지,골목상권,1,0.0,0.0,42.0,33.0625,0.85,False,True,True,False,True,False,False,False,False,industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110949,한남IC,골목상권,4,1.0,1.0,25.0,29.4,1.0,True,True,True,True,True,True,True,True,True,포함
3110951,신사은행나무공원,골목상권,6,0.9956194847001107,0.9337016574585635,45.25,37.75,1.0,True,True,True,True,True,True,True,True,True,포함
3110953,학동근린공원,골목상권,1,0.24580283129854677,0.36363636363636365,11.0,4.75,0.95,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110954,국기원,골목상권,1,1.0,1.0,10.25,12.35,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110955,논현초등학교,골목상권,15,0.9956008415765428,0.9725274725274725,182.0,197.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110956,언주역 8번,골목상권,2,1.0,1.0,8.5,10.9,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110957,언북중학교,골목상권,9,0.9672792729219574,0.7909090909090909,82.5,84.9,1.0,True,True,True,True,True,True,True,True,True,포함
3110958,역삼역 4번,골목상권,4,0.7977244752661801,0.7126436781609196,21.75,13.15,1.0,True,True,False,True,True,True,True,True,False,average_store_20
3110959,신구중학교,골목상권,2,1.0,1.0,6.0,7.9,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110960,은광여고,골목상권,1,1.0,1.0,1.0,1.95,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110961,언주역 3번,골목상권,7,0.8905320344082738,0.8613861386138614,50.5,50.9,1.0,True,True,True,True,True,True,True,True,True,포함
3110962,도산공원북측,골목상권,3,0.4497394906955883,0.5454545454545454,19.25,19.05,1.0,True,False,False,True,True,False,False,True,False,start_store_20; average_store_20; sales_coverage_70; store_coverage_70
